Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio"
MKP Mobility Ltd,MKPMOB,,"112.0864458","328.6","98.32144368421027"
Sayaji Industries Ltd,SAYAJIIND,"Agro Products","111.864","177","-9.54470989761098"
SunGarner Energies Ltd,SEL,"Renewable Energy Equipment & Services","111.76375","482","134.65512048192758"
Dangee Dums Ltd,DANGEE,"FMCG - Foods","111.631875","7.25","-126.85440340909096"
Ludlow Jute & Specialities Ltd,LUDLOWJUT,"Textiles","111.27555647999999","103.29","-8.873648842105279"
Reliable Data Services Ltd,RELIABLE,"Outsourced services","111.11544","107.67","24.583061946902607"
Auro Laboratories Ltd,AUROLAB,"Pharmaceuticals","111.000825","178.1","14.249143132220802"
Source Natural Foods and Herbal Supplements Ltd,SOURCENTRL,"Pharmaceuticals","110.97269044000001","172.4","63.77740829885058"
Aditya BSL Nifty Next 50 ETF,ABSLNN50ET,"Equity","110.88097020000001","76.86",
Grob Tea Co Ltd,GROBTEA,"Tea & Coffee","110.7468024","952.8","-11074.680239994243"
Tokyo Plast International Ltd,TOKYOPLAST,"Housewares","110.7293156","116.54","109.63298574257422"
KG Petrochem Ltd,KGPETRO,"Textiles","110.31973","211.3","117.36141489361891"
Aplab Ltd,APLAB,"Electronic Equipments","110.00171","99.19","137.5021375000005"
Inani Securities Ltd,INANISEC,"Investment Banking & Brokerage","109.728515","21.85","83.1276628787879"
Archit Organosys Ltd,ARCHITORG,"Commodity Chemicals","109.272849975","53.25","33.41677369266053"
Gokak Textiles Ltd,GOKAKTEX,"Textiles","109.25336748","168.1","-4.977374372665149"
Hisar Metal Industries Ltd,HISARMETAL,"Building Products - Pipes","108.7344","201.36","16.805935085007775"
Promax Power Ltd,PROMAX,"Construction & Engineering","108.5","43.4","79.19708029197106"
Haryana Capfin Ltd,HARYNACAP,"Consumer Finance","108.470781825","208.25","38.464816250000005"
Creative Castings Ltd,CREATIVE,"Metals - Iron","108.3745","833.65","21.375641025641006"
Lesha Industries Ltd,LESHAIND,"Commodities Trading","108.108","3.78","15.056824512534822"
Tree House Education and Accessories Ltd,TREEHOUSE,"Education Services","107.8923462","25.5","-28.542948730158738"
Shalimar Wires Industries Ltd,SHALIWIR,"Electrical Components & Equipments","107.61464459100002","25.17","73.70866067876692"
Pressure Sensitive Systems (India) Ltd,PRESSURS,"Electrical Components & Equipments","107.56245","7.25","0.76021238250053"
Kesar Terminals & Infrastructure Ltd,KTIL,"Oil & Gas - Storage & Transportation","107.079455","98","-2.071570032888373"
Krishanveer Forge Ltd,KVFORGE,"Steel","106.8341804","97.66","26.84275889447239"
Ganga Papers India Ltd,GANGAPA,"Paper Products","106.8099714","99","72.16889959459452"
Simbhaoli Sugars Ltd,SIMBHALS,"Sugar","106.58242964","25.82","-8.786680102225992"
Mayank Cattle Food Ltd,MCFL,"Packaged Foods & Meats","106.38","197","34.993421052631604"
Super Tannery Ltd,SUPTANERY,"Textiles","106.3537596","9.85","18.149105733788357"
Biofil Chemicals and Pharmaceuticals Ltd,BIOFILCHEM,"Pharmaceuticals","106.349283","65.35","149.7877225352108"
Nilachal Refractories Ltd,NILACHAL,"Cement","106.1238774","52.12","-16.32675036923077"
Murae Organisor Ltd,MURAE,"Pharmaceuticals","105.96096563200001","1.52","2119.2193126400143"
ICICI Prudential Silver ETF,SILVERIETF,"Equity","105.953940543","85.43",
AK Spintex Ltd,AKSPINTEX,,"105.89317875","210.45","12.5465851599526"
Welcast Steels Ltd,ZWELCAST,"Metals - Diversified","105.835811045","1658.45","20.19767386354962"
One Global Service Provider Ltd,ONEGLOBAL,,"105.75356369500001","148.85","14.873918944444455"
Srei Infrastructure Finance Ltd,SREINFRA,"Specialized Finance","105.64812993","2","-0.009510189984823034"
Mangalam Alloys Ltd,MAL,"Iron & Steel","105.532337925","42.75","9.19271236280487"
Sati Poly Plast Ltd,SATIPOLY,"Packaging","105.099015","212.45","31.94498936170211"
Yogi Ltd,YOGI,"Asset Management & Custody Banks","104.69494902000001","47.8","-282.9593216756756"
Cinevista Ltd,CINEVISTA,"Movies & TV Serials","104.591820975","18.21","-13.927006787616513"
Alstone Textiles (India) Ltd,ALSTONE,"Textiles","104.5336","0.82","25.068009592326142"
Freshtrop Fruits Ltd,FRSHTRP,"Agro Products","104.4057162","131","1.7415465587989987"
Acme Resources Ltd,ACME,"Diversified Financials","104.314688","40.52","60.64807441860467"
Porwal Auto Components Ltd,PORWAL,"Auto Parts","104.3108","69.08","27.02352331606217"
Mukesh Babu Financial Services Ltd,MUKESHB,"Diversified Financials","103.6224285","148.65","17.563123474576276"
Mohini Health & Hygiene Ltd,MHHL,"Health Care Equipment & Supplies","103.496478","58.2","9.68161627689428"
Karma Energy Ltd,KARMAENG,"Renewable Energy","102.995410036","89.02","858.2950836333373"
Seya Industries Ltd,SEYAIND,"Specialty Chemicals","102.98741303999999","38.76","-29.679369752161378"
Gujarat Containers Ltd,GUJCONT,"Packaging","102.83","182","11.412874583795789"
Sambhaav Media Ltd,SAMBHAAV,"Publishing","102.81763192000001","5.38","174.26717274576288"
Deem Roll Tech Ltd,DEEM,"Iron & Steel","102.79856376000001","123.3","13.162428138284248"
Trishakti Industries Ltd,TRISHAKT,"Oil & Gas - Equipment & Services","102.530259","69.03","148.5945782608686"
Skyline Millars Ltd,SKYLMILAR,"Real Estate","102.4109405","25.46","-102.4109405"
Marco Cables & Conductors Ltd,MARCO,"Cables","101.90955","54.5","33.52287828947369"
Titan Securities Ltd,TITANSEC,"Investment Banking & Brokerage","101.815934","40.7","10.090776412289395"
Dutron Polymers Ltd,DUTRON,"Building Products - Pipes","101.79","169.65","41.71721311475414"
SecMark Consultancy Ltd,SECMARK,"IT Services & Consulting","101.76558925","98.02","-41.87884331275719"
Future Enterprises Ltd,FELDVR,"Conglomerates","101.72925322500001","5.52",
Shilp Gravures Ltd,SHILGRAVQ,"Industrial Machinery","101.440951","164.95","8.882745271453588"
Yaari Digital Integrated Services Ltd,YAARI,"Business Support Services","101.352506164","10.27","-4.690074325034707"
Silkflex Polymers (India) Ltd,SILKFLEX,"Specialty Chemicals","101.271075","87.25","25.76872137404579"
Remi Edelstahl Tubulars Ltd,REMIEDEL,"Iron & Steel","101.2467456","92.19","72.83938532374114"
AIK Pipes and Polymers Ltd,AIKPIPES,"Building Products","101.23533","159.1","29.862929203539792"
Dhanashree Electronics Ltd,DEL,"Electrical Components & Equipments","100.8909","71.1","25.803299232736574"
Madhav Copper Ltd,MCL,"Metals - Copper","100.7540736","37.12","82.58530622950816"
Delta Manufacturing Ltd,DELTAMAGNT,"Industrial Machinery","100.66584024","92.77","-9.688723795957653"
NCL Research and Financial Services Ltd,NCLRESE,"Diversified Financials","100.610832","0.94","62.10545185185182"
Baroda Extrusion Ltd,BAROEXT,"Industrial Machinery","100.459026","6.74","-91.32638727272777"
Deepak Chemtex Ltd,DEEPAKCHEM,"Specialty Chemicals","100.27472","92.3","16.71245333333333"
Vippy Spinpro Ltd,VIPPYSP,"Textiles","100.1422","170.6","23.074239631336436"
Orient Press Ltd,ORIENTLTD,"Packaging","100.08","100.08","-94.41509433962108"
Rasi Electrodes Ltd,RASIELEC,"Industrial Machinery & Supplies & Components","99.866644","32.08","31.111104049844194"
Sameera Agro and Infra Ltd,SAIFL,"Homebuilding","99.804124","83.8","9.310086194029854"
Simmonds Marshall Ltd,SIMMOND,"Industrial Machinery","99.68","89","30.576687116564162"
Pritish Nandy Communications Ltd,PNC,"Movies & TV Serials","99.431691","68.73","41.08747561983468"
Shristi Infrastructure Development Corporation Ltd,SHRISTI,"Construction & Engineering","99.4116","44.78","-2.487777777777778"
Key Corp Ltd,KEYCORP,"Consumer Finance","99.3","165.5","3.145391194171682"
Hariyana Ship Breakers Ltd,HRYNSHP,"Commodities Trading","99.2833387","161","30.737875758514072"
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,,"99.171","73.46","26.516310160427793"
Constronics Infra Ltd,CONSTRONIC,,"99.167359515","79.15","139.67233734507042"
Retina Paints Ltd,RETINA,"Specialty Chemicals","99.1134","71.1","135.7717808219179"
McNally Bharat Engg Co Ltd,MBECL,"Construction & Engineering","99.015114276","4.68","-0.11211077375876087"
Rajeshwari Cans Ltd,RCAN,"Metal, Glass & Plastic Containers","98.8871","188.5","74.35120300751862"
Trescon Ltd,TRESCON,"Real Estate","98.581776","13.6","69.91615319148936"
Prolife Industries Ltd,PROLIFE,"Commodity Chemicals","98.564976","240.75","11.238879817559859"
Gujarat Poly Electronics Ltd,GUJARATPOLY,"Electronic Components","98.53875","115.25","45.201261467889914"
Acknit Industries Ltd,ACKNIT,"Apparel & Accessories","98.3744","323.6","11.492336448598147"
Ameya Precision Engineers Ltd,AMEYA,"Industrial Machinery","98.25","131","33.3050847457627"
Rama Vision Ltd,RAMAVISION,"FMCG - Personal Products","98.23627825199999","94.22","28.97825317168141"
Kaizen Agro Infrabuild Ltd,KAIZENAGRO,"Construction & Engineering","98.20243608","19.1","982.0243608000335"
Vinny Overseas Ltd,VINNY,"Textiles","97.934413931","4.21","27.665088681073406"
Keerthi Industries Ltd,KEERTHI,"Cement","97.92445467","122.15","-6.245182058035713"
Riddhi Corporate Services Ltd,RIDDHICORP,"IT Services & Consulting","97.843415","82.45","18.998721359223275"
AVSL Industries Ltd,AVSL,"Specialty Chemicals","97.6661184","183.2","43.79646565022394"
Sanrhea Technical Textiles Ltd,SANTETX,,"97.475","194.95","18.74519230769229"
Futuristic Solutions Ltd,FUTSOL,"Diversified Financials","97.05743334900001","92.67","68.83505911276598"
Kontor Space Ltd,KONTOR,"Business Support Services","97.0569","157.05","49.7727692307692"
SKP Securities Ltd,SKPSEC,"Investment Banking & Brokerage","97.0254","142.5","11.216809248554915"
Daikaffil Chemicals India Ltd,DAIKAFFI,"Specialty Chemicals","96.63","161.05","-50.8578947368421"
Mohite Industries Ltd,MOHITE,"Textiles","96.5991582","48.06","41.10602476595742"
Southern Magnesium and Chemicals Ltd,SOUTHMG,"Mining - Manganese","96.24","320.8","28.90090090090089"
LIC MF Nifty 8-13 yr G-Sec ETF,LICNETFGSC,"Debt","96.08053938","25.75",
Royale Manor Hotels and Industries Ltd,RAYALEMA,"Hotels, Resorts & Cruise Lines","96.0671768","48.44","22.76473383886256"
Macobs Technologies Ltd,MACOBSTECH,"Wellness Services","95.846032","97.85","43.36924524886882"
Vidli Restaurants Ltd,VIDLI,"Restaurants","95.6975","75.8","61.34455128205125"
Bheema Cements Ltd,BHEEMACEM,"Cement","95.67774586799999","29.34","-2.8365771084494513"
Tayo Rolls Ltd,TATAYODOGA,"Iron & Steel","95.48826111","93.06","-28.9358367"
Auro Impex & Chemicals Ltd,AUROIMPEX,"Metals - Diversified","95.410256","78.2","15.216946730462556"
Bright Brothers Ltd,BRIGHTBR,"Commodity Chemicals","95.399546825","167.95","-19.999904994758843"
Filtra Consultants and Engineers Ltd,FILTRA,"Trading Companies & Distributors","95.3868","87","26.644357541899378"
Nrb Industrial Bearings Ltd,NIBL,"Industrial Machinery","95.25068515","39.31","-3.6634878903846153"
TPI India Ltd,TPINDIA,"Packaging","95.16408605","22.15","206.8784479347831"
Shivam Chemicals Ltd,SHIVAM,"Trading Companies & Distributors","95.1272","56",
IDBI Gold Exchange Traded Fund,LICMFGOLD,"Gold","95.11848704","6379.2",
BLB Ltd,BLBLIMITED,"Investment Banking & Brokerage","95.104599142","17.99","36.438543732567084"
BSEL Algo Ltd,BSELALGO,"Real Estate Development","95.09198284","11.51","3.774989394204049"
Gujarat Hotels Ltd,GUJHOTE,"Hotels, Resorts & Cruise Lines","95.085564075","251.05","20.14524662605932"
Vasundhara Rasayans Ltd,VRL,,"95.044071","299.05","16.219124744027297"
Patdiam Jewellery Ltd,PJL,"Precious Metals, Jewellery & Watches","94.974","220","15.392868719611"
Global Pet Industries Ltd,GLOBALPET,"Industrial Machinery","94.9378576","97","46.086338640776646"
Aayush Wellness Ltd,AAYUSH,,"94.705325","291.85","166.14969298245614"
Arihant Academy Ltd,ARIHANTACA,"Education Services","94.703328","156.4","61.89759999999992"
Real Touch Finance Ltd,RTFL,"Diversified Financials","94.62400395","74.55","35.84242573863639"
Everlon Financials Ltd,EVERFIN,"Textiles","94.55","152.5","11.803995006242197"
Sakthi Finance Ltd,SAKTHIFIN,"Consumer Finance","94.5","60.99","6.019108280254776"
Agro Phos (India) Ltd,AGROPHOS,"Fertilizers & Agro Chemicals","94.49765001499999","46.61","-17.93124288709676"
KBS India Ltd,KBSINDIA,"Investment Banking & Brokerage","94.46897124","8.73","1349.556731999998"
Quicktouch Technologies Ltd,QUICKTOUCH,"Software Services","94.41427428","149.3","14.0288669063893"
Maitreya Medicare Ltd,MAITREYA,"Hospitals & Diagnostic Centres","94.32192","139.2","31.651651006711436"
Raminfo Ltd,RAMINFO,"Software Services","94.20538785","124.9","14.742627206572777"
Lykis Ltd,LYKISLTD,"FMCG - Personal Products","94.1632533","48.6","24.268879716495345"
Globesecure Technologies Ltd,GSTL,"IT Services & Consulting","94.12339705","59.05","94.12339704999974"
Biogen Pharmachem Industries Ltd,BIOGEN,"Independent Power Producers & Energy Traders","93.974832","1.44","48.691622797927465"
Aimco Pesticides Ltd,AIMCOPEST,"Fertilizers & Agro Chemicals","93.9086274","98","-9.35344894422311"
Hindustan Hardy Ltd,HINDHARD,"Automotive Parts & Equipment","93.743032","625.6","19.249082546201237"
Krypton Industries Ltd,KRYPTONQ,"Tires & Rubber","93.60602097","63.69","79.32713641525432"
Siddhika Coatings Ltd,SIDDHIKA,"Construction & Engineering","93.580955","151.45","18.567649801587283"
Graphisads Ltd,GRAPHISAD,"Advertising","93.4842975","51.15","25.612136301369798"
Pulsar International Ltd,PULSRIN,"Asset Management","93.3911","14.39","51.88394444444444"
Dollex Agrotech Ltd,DOLLEX,"Sugar","93.25548","37.35","13.303206847360928"
Goel Food Products Ltd,GOEL,"Restaurants","92.978064","49.32","18.59561280000001"
Agni Green Power Ltd,AGNI,"Renewable Energy","92.887974","47.55","244.4420368421054"
Achyut Healthcare Ltd,ACHYUT,"Health Care Distributors","92.87676","55.2","162.94168421052635"
Manoj Ceramic Ltd,MCPL,"Building Products","92.5074","111","17.291102803738326"
Krishna Ventures Ltd,KRISHNA,"Real Estate","92.3508","85.51","-196.4910638297872"
Moksh Ornaments Ltd,MOKSH,"Precious Metals, Jewellery & Watches","92.2952946","17.2","14.743657284345074"
Jeevan Scientific Technology Ltd,JSTL,"Labs & Life Sciences Services","92.13823968","59.52","-70.87556898461524"
Ganga Forging Ltd,GANGAFORGE,"Iron & Steel","92.06992309","6.83","209.24982520454478"
Vasudhagama Enterprises Ltd,VASUDHAGAM,,"91.950773136","20.94","56.41151726134974"
Tera Software Ltd,TERASOFT,"IT Services & Consulting","91.71204375","73.3","26.73820517492715"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","91.66532","41.78","61.11021333333316"
Polylink Polymers (India) Ltd,POLYLINK,"Commodity Chemicals","91.408941","41.34","52.5338741379312"
SVP Global Textiles Ltd,SVPGLOB,"Textiles","91.333","7.22","-0.35828102934253886"
Universal Starch Chem Allied Ltd,UNIVSTAR,"Packaged Foods & Meats","91.308","217.4","13.081375358166119"
Healthy Life Agritec Ltd,HEALTHYLIFE,"Food Distributors","91.283348","36.79","36.51333920000022"
Aro Granite Industries Ltd,AROGRANITE,"Building Products - Granite","91.1574","59.58","69.58580152671725"
Precision Metaliks Ltd,PRECISION,"Metals - Aluminium","91.0507696","56","13.429317050147464"
Expo Gas Containers Ltd,EXPOGAS,"Industrial Machinery & Supplies & Components","90.9120432","39.88","119.62110947368441"
Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,"Equity","90.884969692","43.98",
ITCONS e-Solutions Ltd,ITCONS,"Human Resource & Employment Services","90.71821704","180.4","47.49644871204187"
Growington Ventures India Ltd,GROWINGTON,"Hotels, Resorts & Cruise Lines","90.7129761","5.65","78.88084878260847"
Sangam Finserv Ltd,SANGAMFIN,,"90.47534775","97.05","11.438097060682683"
Saboo Sodium Chloro Ltd,SABOOSOD,"Packaged Foods & Meats","90.25634475","21.45","376.0681031249953"
Lexus Granito (India) Ltd,LEXUS,"Building Products - Ceramics","90.232345556","44.69","-5.438959949125982"
Medicamen Organics Ltd,MEDIORG,"Pharmaceuticals","90.207","77.1","37.58624999999998"
Rapicut Carbides Ltd,RAPICUT,"Industrial Machinery","90.18320355","167.9","184.04735418367338"
Dharni Capital Services Ltd,DHARNI,"Asset Management & Custody Banks","90.0354","44.2","29.043677419354832"
Pentagon Rubber Ltd,PENTAGON,"Auto Parts","89.8215","116.5","20.184606741573013"
East West Freight Carriers Ltd,EASTWEST,"Investment Banking & Brokerage","89.685225","7.03","14.07931318681319"
Kiduja India Ltd,KIDUJA,"Investment Banking & Brokerage","89.628","373.45","2.640777843252799"
Radiowalla Network Ltd,RADIOWALLA,"Radio","89.5125972","127",
IFL Enterprises Ltd,IFL,"Textiles","89.44874484","1.2","104.01016841860472"
Aarvee Denims and Exports Ltd,AARVEEDEN,"Apparel & Accessories","89.1941596","38.02","-1.998972649036307"
Banas Finance Ltd,BANASFN,"Specialized Finance","89.12978463500001","9.95","20.302912217539863"
Synoptics Technologies Ltd,SYNOPTICS,"IT Services & Consulting","89.0824","105.05","14.822362728785356"
Mahickra Chemicals Ltd,MAHICKRA,"Specialty Chemicals","88.9782628","109.55","83.1572549532712"
Jindal Hotels Ltd,JINDHOT,"Hotels, Resorts & Cruise Lines","88.935","127.05","36.90248962655599"
F Mec International Financial Services Ltd,FMEC,"Consumer Finance","88.87322116","99.95","113.94002712820513"
Twentyfirst Century Management Services Ltd,21STCENMGM,"Investment Banking & Brokerage","88.8405","84.61","2.7615946534037925"
GACM Technologies Ltd,GATECH,"Stock Exchanges & Ratings","88.47463482","1.3","78.29613700884957"
Mirae Asset NYSE FANG+ ETF,MAFANG,"Equity","88.390709484","97.53",
Archies Ltd,ARCHIES,"Retail - Speciality","88.26714","26.13","-10.7511741778319"
Arabian Petroleum Ltd,ARABIAN,"Commodity Chemicals","88.2252","81","12.974294117647084"
Sky Industries Ltd,SKYIND,"Textiles","88.176795675","111.75","21.350313722760298"
Ravi Kumar Distilleries Ltd,RKDL,"Alcoholic Beverages","88.152","36.73","-45.43917525773196"
Alkosign Ltd,ALKOSIGN,"Office Services & Supplies","88.13875","122.5","112.99839743589757"
Marshall Machines Ltd,MARSHALL,"Industrial Machinery","88.028182211","36.83","-16.271383033456562"
Alfa Transformers Ltd,ALFATRAN,"Heavy Electrical Equipments","88.01090361","96.18","11.519751781413612"
Baba Food Processing (India) Ltd,BABAFP,"Agro Products","87.917680155","53.85","14.295557748780462"
Trans India House Impex Ltd,TIHIL,"Trading Companies & Distributors","87.251856","24.56","35.613002448979614"
CMX Holdings Ltd,SIELFNS,"Specialized Finance","87.154046616","76.83","-512.6708624470588"
Perfectpac Ltd,PERFEPA,"Packaging","87.1395575","130.85","21.894361180904514"
TCFC Finance Ltd,TCFCFINQ,"Investment Banking & Brokerage","87.127456248","83.12","7.089296684133442"
Aditya BSL Nifty Bank ETF,ABSLBANETF,"Equity","86.96789971","52.26",
Amrapali Industries Ltd,AMRAPLIN,"Commodities Trading","86.832442596","16.89","95.42026658884316"
Superior Industrial Enterprises Ltd,SIEL,"Packaging","86.79795","62.67","16.82130813953489"
Nova Iron and Steel Ltd,NOVIS,"Iron & Steel","86.662492224","23.98","-48.14582901333463"
Presstonic Engineering Ltd,PRESSTONIC,"Locomotive Engines & Rolling Stock","86.4393882","112.15","34.165766086956545"
ICICI Prudential S&P BSE Liquid Rate ETF,LIQUIDIETF,"Equity","86.396236029","999.99",
Supra Pacific Financial Services Ltd,SUPRAPFSL,,"85.966275545","31.63","128.30787394776144"
Eiko Lifesciences Ltd,EIKO,,"85.934759","62","113.07205131578962"
Rasandik Engineering Industries India Ltd,RASANDIK,"Auto Parts","85.9205","143.8","12.067485955056169"
Envair Electrodyne Ltd,ENVAIREL,"Industrial Machinery & Supplies & Components","85.7472","184.8","-105.86074074074074"
Dev Labtech Venture Ltd,DEVLAB,"Apparel, Accessories & Luxury Goods","85.7197344","96","63.969951044776344"
Kalyan Capitals Ltd,KALYANCAP,"Investment Banking & Brokerage","85.70138736","16.32","14.283564560000004"
M V K Agro Food Product Ltd,MVKAGRO,"Agro Products","85.5048","55.2","9.805596330275227"
HOV Services Ltd,HOVS,"Outsourced services","85.444290048","67.84","31.882197779104438"
Astal Laboratories Ltd,ASTALLTD,"Specialized Finance","85.13823627000001","86.61","107.7699193291139"
Sam Industries Ltd,SAMINDUS,"Real Estate","84.84897244","76.52","7.9150160858208976"
Hindustan Appliances Ltd,HINDAPL,"Textiles","84.799908","84.58","652.3069846153843"
Shree Krishna Infrastructure Ltd,SKIFL,"Real Estate","84.59","76.9","2114.7500000000014"
Dhanalaxmi Roto Spinners Ltd,DHANROTO,"Trading Companies & Distributors","84.4609965","216.55","6.457262729357801"
Innovative Tech Pack Ltd,INNOVTEC,"Packaging","84.37854","37.56","47.13884916201131"
Ambar Protein Industries Ltd,AMBARPIL,"Agro Products","84.2375","146.5","26.74206349206313"
Optimus Finance Ltd,OPTIFIN,"Specialized Finance","83.68976","112","15.940906666666603"
Ceejay Finance Ltd,CEEJAY,"Consumer Finance","83.43825","241.85","12.699885844748858"
Max Heights Infrastructure Ltd,MAXHEIGHTS,"Real Estate","83.38447995","53.42","219.43284197368325"
Balkrishna Paper Mills Ltd,BALKRISHNA,"Paper Products","83.319931624","25.82","-1.1713753918740337"
James Warren Tea Ltd,JAMESWARREN,"Agro Products","83.25","225","43.815789473684184"
Malu Paper Mills Ltd,MALUPAPER,"Paper Products","82.99325125","48.65","93.25084410112315"
Slone Infosystems Ltd,SLONE,"Technology Hardware","82.90791955499999","157.35","19.787092972553694"
Divyashakti Ltd,DIVSHKT,"Building Products - Granite","82.53090818999999","80.37","35.42099063948512"
Raj Oil Mills Ltd,ROML,"Packaged Foods & Meats","82.482728052","55.03","47.9550744488372"
Crop Life Science Ltd,CLSL,"Agro Products","82.272","48","13.621192052980135"
Rajgor Castor Derivatives Ltd,RCDL,"Commodity Chemicals","82.27053088","34.4","8.412119721881353"
Terai Tea Co Ltd,TERAI,"Tea & Coffee","82.1044455","119.35","62.67514923664095"
Thinkink Picturez Ltd,THINKINK,"Movies & Entertainment","82.06956","27.7","32.567285714285724"
Sunil Healthcare Ltd,SUNLOC,"Pharmaceuticals","82.038","80","-45.83128491620117"
Popees Cares Ltd,POPEES,"Distributors","81.961117","135.1","-33.453517142857145"
Punjab Communications Ltd,PUNJCOMMU,"Telecom Equipments","81.95261904","68.16","8.0741496591133"
Shiva Mills Ltd,SHIVAMILLS,"Textiles","81.72557825599999","94.57","-25.146331771077012"
Akiko Global Services Ltd,AKIKO,"Investment Banking & Brokerage","81.633568","75.8","18.020655187637963"
Evans Electric Ltd,EVANS,"Business Support Services","81.34588","296.45","16.012968503937014"
HB Portfolio Ltd,HBPOR,"Diversified Financials","81.29146496","75.52","11.563508529160735"
Titan Intech Ltd,TITANIN,"Electrical Components & Equipment","81.204972048","34.48","14.398044689361717"
Kreon Finnancial Services Ltd,KREONFIN,"Consumer Finance","80.908222","40.01","130.49713225806377"
Maestros Electronics & Telecommunications Systems Ltd,METSL,"Electronic Equipments","80.532113755","146.15","16.33511435192697"
Ganesha Ecoverse Ltd,GANVERSE,"Real Estate Development","80.4693212","71.98","19.06855952606635"
Kranti Industries Ltd,KRANTI,"Auto Parts","80.15806","70.25","1001.9757500000937"
Chrome Silicon Ltd,CHROME,"Steel","80.08639975","48.85","190.6819041666711"
Vishwas Agri Seeds Ltd,VISHWAS,"Seeds","80","80","13.289036544850477"
Kanishk Steel Industries Ltd,KANSHST,"Iron & Steel","79.76318757","28.05","30.560608264367627"
Virat Industries Ltd,VIRAT,"Apparel & Accessories","79.7334913","161.95","103.5499887012993"
Elegant Marbles and Grani Industries Ltd,ELEMARB,"Building Products - Granite","79.64544","268.8","19.665540740740735"
Escorp Asset Management Ltd,ESCORP,"Asset Management & Custody Banks","79.41735474400001","71.44","4.60390462284058"
Auto Pins (India) Ltd,AUTOPINS,"Iron & Steel","79.18548525","138.75","76.8791118932041"
Modulex Construction Technologies Ltd,MODULEX,"Construction & Engineering","79.028439612","11.42","-11.453397045217391"
Royal Sense Ltd,ROYAL,"Health Care Distributors","78.8923506","161","49.617830566037796"
P B M Polytex Ltd,PBMPOLY,"Textiles","78.2488525","113.75","-12.112825464396273"
Phoenix International Ltd,PHOENXINTL,"Footwear","77.85318972","46.37","32.711424252100855"
Prospect Commodities Ltd,PCL,"Packaged Foods & Meats","77.7062325","156.65","45.17804215116276"
Service Care Ltd,SERVICE,"Employment Services","77.49989","67.4","17.77520412844037"
Shri Vasuprada Plantations Ltd,VASUPRADA,"Packaged Foods & Meats","77.39288348400001","93.42","-11.690767897885173"
We Win Ltd,WEWIN,"Outsourced services","77.132151","75.91","31.611537295081867"
Motilal Oswal Midcap 100 ETF,MOM100,"Equity","77.05321196","62.6",
Modipon Ltd,MODIPON,"Real Estate","76.98498185","66.5","-132.73272732758622"
Orient Beverages Ltd,ORIBEVER,"Soft Drinks","76.9818225","356.15","1283.0303750004032"
Morarka Finance Ltd,MORARKFI,"Asset Management & Custody Banks","76.805826","170.6","12.19140095238095"
Pattech Fitwell Tube Components Ltd,PATTECH,"Construction & Engineering","76.7961513","99","53.33066062500005"
G-Tec Jainx Education Ltd,GTECJAINX,"Education Services","76.70352974400001","75.28","-767.0352974400009"
Globalspace Technologies Ltd,GSTL,"IT Services & Consulting","76.541551281","22.27","-21.68315900311616"
Omfurn India Ltd,OMFURN,"Home Furnishing","76.5336","65","20.853841961852897"
Bombay Cycle and Motor Agency Ltd,BOMBCYC,"Conglomerates","76.402","1910.05","24.409584664536734"
Nhc Foods Ltd,NHCFOODS,"Packaged Foods & Meats","76.3462","6.44","32.62658119658112"
Makers Laboratories Ltd,MAKERSL,"Pharmaceuticals","76.32136356000001","129.35","-12.191911111821081"
Rollatainers Ltd,ROLLT,"Packaging","76.28965","3.05","317.87354166666756"
Khoobsurat Ltd,KHOOBSURAT,"Investment Banking & Brokerage","76.1842665","1.62","544.1733321428574"
Rathi Bars Ltd,RATHIBAR,"Iron & Steel","76.181115405","46.65","21.27964117458101"
Riba Textiles Ltd,RIBATEX,"Textiles","76.1611443","78.9","9.60417960907943"
Elixir Capital Ltd,ELIXIR,"Diversified Financials","76.02192","131","67.27603539823009"
Siti Networks Ltd,SITINET,"Cable & D2H","75.868684776","0.87","-0.27096926595949844"
Rex Pipes and Cables Industries Ltd,REXPIPES,"Building Products - Pipes","75.83625","80.25","15.931985294117613"
LCC Infotech Ltd,LCCINFOTEC,"IT Services & Consulting","75.82941665","5.99","-1.421890430339396"
Diligent Media Corporation Ltd,DNAMEDIA,"Publishing","75.803963592","6.44","0.5540415406519515"
Godavari Drugs Ltd,GODAVARI,"Pharmaceuticals","75.7944825","100.65","13.656663513513484"
Sri KPR Industries Ltd,SRIKPRIND,"Building Products - Pipes","75.727667505","37.59","9.610110089467003"
Inter Globe Finance Ltd,INTRGLB,"Investment Banking & Brokerage","75.65925155","110.9","8.943173942080403"
Joindre Capital Services Ltd,JOINDRE,"Investment Banking & Brokerage","75.57474452000001","54.62","154.23417248979615"
Arvind and Company Shipping Agencies Ltd,ACSAL,"Logistics","75.375738","62.1","14.302796584440227"
Vertexplus Technologies Ltd,VERTEXPLUS,"IT Services & Consulting","75.317102","137.45","121.47919677419343"
Le Lavoir Ltd,LELAVOIR,,"75.168","232","72.27692307692308"
Deccan Health Care Ltd,DECCAN,"FMCG - Personal Products","75.10659948","36.86","51.09292481632634"
